"ancestor_concept_id","descendant_concept_id","min_levels_of_separation","max_levels_of_separation"
441840,4168498,1,1
442752,442315,1,1
441417,4214474,1,1
321588,4048520,1,1
376961,4231885,1,1
439392,4246017,1,1
436962,4283230,1,1
435410,436283,1,1
439502,76388,1,1
437993,4009902,1,1
72926,376434,1,1
317009,764677,1,1
432545,4309542,1,1
76784,78833,1,1
133298,77639,1,1
79903,78834,1,1
436634,4099446,1,1
77955,37209342,1,1
317009,4155468,1,1
72404,4093673,1,1
379019,4313453,1,1
442129,37208034,1,1
257628,4063581,1,1
440785,35625971,1,1
72986,42709839,1,1
433515,4164920,1,1
440059,3655483,1,1
444063,4134929,1,1
73021,35608134,1,1
132702,46270026,1,1
379185,372479,1,1
81454,4166906,1,1
199913,45757650,1,1
195877,4127194,1,1
259827,4329511,1,1
434002,4079896,1,1
436033,4083187,1,1
138864,4082364,1,1
436670,4181048,1,1
197236,4116083,1,1
439408,4343219,1,1
444105,138316,1,1
433440,4307951,1,1
317576,4155007,1,1
74739,439918,1,1
440059,4126939,1,1
372894,4196110,1,1
443544,40482247,1,1
193525,4174577,1,1
435742,36715962,1,1
317009,4152913,1,1
376124,36684698,1,1
197506,40492037,1,1
437246,435787,1,1
434872,194871,1,1
252662,138641,1,1
197981,4116950,1,1
73553,4054054,1,1
444130,436253,1,1
433595,4319307,1,1
72993,4197477,1,1
434056,40480449,1,1
437779,261324,1,1
201618,193518,1,1
381021,36684649,1,1
434500,440556,1,1
193254,192683,1,1
372613,40481820,1,1
77960,443356,1,1
78831,45763834,1,1
432498,434227,1,1
443460,45766906,1,1
321319,4232495,1,1
197320,432961,1,1
80482,78829,1,1
193518,4028684,1,1
437233,4111356,1,1
136788,4179676,1,1
25518,45773070,1,1
196162,444078,1,1
316501,4182711,1,1
72578,37208038,1,1
372448,381966,1,1
443419,4094809,1,1
435742,436900,1,1
440320,260430,1,1
434281,36715993,1,1
200171,135335,1,1
197917,4340396,1,1
4027557,4129364,1,1
444243,4338035,1,1
433991,4263748,1,1
376415,4334271,1,1
376337,376106,1,1
141648,4066735,1,1
140708,136960,1,1
195314,4058840,1,1
200174,201093,1,1
377280,374349,1,1
141663,133296,1,1
317002,319041,1,1
441906,45757448,1,1
444089,4181055,1,1
194984,197676,1,1
380415,4182370,1,1
442335,434012,1,1
75865,4126290,1,1
378416,434337,1,1
134736,4048094,1,1
193518,192357,1,1
198984,4162876,1,1
438583,4015981,1,1
31317,443465,1,1
317299,440105,1,1
141960,4317258,1,1
72618,4345578,1,1
441848,435253,1,1
255919,45767000,1,1
373785,4027702,1,1
375545,379811,1,1
441793,433702,1,1
140480,4030847,1,1
376425,4335738,1,1
316998,4268046,1,1
200780,196473,1,1
437312,4169954,1,1
442753,4238732,1,1
764153,1246547,1,1
136937,193722,1,1
380403,45763846,1,1
138996,444411,1,1
440083,4099956,1,1
443356,4179145,1,1
317713,441443,1,1
201773,4184503,1,1
434056,40480938,1,1
432296,35624800,1,1
196044,432838,1,1
72418,4069935,1,1
133278,4160464,1,1
261528,255507,1,1
139057,132356,1,1
133547,4294447,1,1
436670,442575,1,1
435038,4009506,1,1
435740,133024,1,1
443916,4064169,1,1
381295,432895,1,1
201916,40490856,1,1
132943,37396152,1,1
377383,4193570,1,1
373786,40480475,1,1
75909,4069318,1,1
316993,4184499,1,1
434073,40481091,1,1
133468,4081504,1,1
443583,4083696,1,1
442770,4130663,1,1
374631,376679,1,1
443583,4115355,1,1
443795,4095851,1,1
374357,37208022,1,1
379019,376707,1,1
375552,376411,1,1
443575,37312532,1,1
256440,4283893,1,1
381444,4129410,1,1
444094,197043,1,1
380397,4188583,1,1
139203,138618,1,1
198911,74522,1,1
261325,261895,1,1
73268,4069839,1,1
381585,45757239,1,1
200687,45757604,1,1
133228,441049,1,1
442264,4002798,1,1
81930,73555,1,1
80217,4092424,1,1
196325,4345210,1,1
73553,76784,1,1
74194,36713170,1,1
319835,43022068,1,1
379019,4343221,1,1
444377,4101442,1,1
132706,4299555,1,1
132446,141650,1,1
439928,4108371,1,1
375272,3656864,1,1
196931,436080,1,1
133436,134618,1,1
193254,200791,1,1
136917,136915,1,1
438359,4347656,1,1
73723,37310605,1,1
319845,40490966,1,1
376793,4051473,1,1
433163,4157389,1,1
376337,37110339,1,1
432455,4230389,1,1
440029,433694,1,1
255677,433901,1,1
438067,441219,1,1
201436,442553,1,1
436805,4134614,1,1
432582,40492458,1,1
75426,432488,1,1
72995,4083553,1,1
374653,380120,1,1
75899,443457,1,1
437779,4112015,1,1
436147,437325,1,1
375285,374648,1,1
78227,40485405,1,1
374347,4334736,1,1
444090,4002650,1,1
375221,4047760,1,1
434002,4029274,1,1
319843,40490938,1,1
133444,137520,1,1
141608,37204080,1,1
73302,73012,1,1
137351,40490340,1,1
199876,4244483,1,1
194992,4241413,1,1
3654831,1246073,1,1
314463,4253808,1,1
319826,4110948,1,1
434872,197203,1,1
195392,197416,1,1
73302,762286,1,1
443535,4228938,1,1
193493,442626,1,1
195906,4178926,1,1
435167,4072215,1,1
197610,36683296,1,1
442752,4344370,1,1
201093,4028864,1,1
194990,4243475,1,1
72986,45771095,1,1
441852,4334874,1,1
443285,4148457,1,1
433125,440940,1,1
432588,432295,1,1
443419,4152932,1,1
438134,439150,1,1
442793,4171406,1,1
438067,4202367,1,1
196738,197039,1,1
435463,4249437,1,1
375826,4146578,1,1
73553,762446,1,1
27017,31339,1,1
435666,45767625,1,1
80180,4185423,1,1
259848,4112497,1,1
133003,133573,1,1
200060,4151176,1,1
81251,37016850,1,1
443883,4132556,1,1
313791,314059,1,1
134144,42538654,1,1
432419,4102401,1,1
200174,4034649,1,1
321596,4121644,1,1
133468,4277456,1,1
77129,4013160,1,1
381575,760153,1,1
192963,4151134,1,1
436677,436075,1,1
437758,46273389,1,1
443398,443397,1,1
443248,432467,1,1
375545,380513,1,1
4094061,434281,1,1
194995,197036,1,1
196158,200831,1,1
433524,4129881,1,1
73913,136854,1,1
432586,4281692,1,1
138996,139766,1,1
443582,40490497,1,1
73712,42709931,1,1
134453,46273161,1,1
193431,24602,1,1
77030,4081246,1,1
24974,4332011,1,1
432283,4101586,1,1
441655,4273714,1,1
373747,45765390,1,1
193312,37397743,1,1
441840,4167864,1,1
432455,4032787,1,1
375252,4027883,1,1
436954,4275756,1,1
432910,4318699,1,1
434587,434289,1,1
436133,4334109,1,1
436670,42537310,1,1
197917,4145627,1,1
440058,40487528,1,1
374915,4150299,1,1
436670,372892,1,1
444090,4344274,1,1
435641,4290881,1,1
73819,4083763,1,1
254068,31057,1,1
73553,74396,1,1
134057,316866,1,1
438576,433333,1,1
444084,435298,1,1
27516,4314206,1,1
444210,4176173,1,1
31610,23245,1,1
441406,4187201,1,1
443551,43530679,1,1
433979,4242353,1,1
434592,40481901,1,1
441542,4263429,1,1
378165,4142211,1,1
437986,438567,1,1
440358,4143289,1,1
438688,4262578,1,1
72708,4116925,1,1
444090,4028237,1,1
73012,37310660,1,1
4119760,42538533,1,1
436096,4133035,1,1
432870,4221109,1,1
137813,135208,1,1
321042,4256374,1,1
74606,4241018,1,1
442575,434899,1,1
201340,195309,1,1
197236,4129016,1,1
443588,40487143,1,1
376208,4090614,1,1
437312,373205,1,1
374226,43021523,1,1
437246,4096198,1,1
440705,441560,1,1
442628,37207774,1,1
378253,46270383,1,1
77960,4184709,1,1
256449,4078695,1,1
373035,4136700,1,1
374358,37207940,1,1
444247,4327889,1,1
196158,4032586,1,1
444089,37116972,1,1
433752,4062972,1,1
76685,81400,1,1
315523,443738,1,1
195212,4269053,1,1
443262,4236975,1,1
77635,4266590,1,1
372328,4032466,1,1
141094,4204991,1,1
433701,440035,1,1
376713,43530727,1,1
137057,40480261,1,1
141168,137721,1,1
437920,435318,1,1
444205,434866,1,1
439664,439662,1,1
379801,4044255,1,1
317299,4334253,1,1
81939,76783,1,1
435459,433125,1,1
134442,4103019,1,1
30361,4029423,1,1
374364,4085406,1,1
257907,4055369,1,1
1244682,1246581,1,1
439002,436675,1,1
137977,435656,1,1
373202,380402,1,1
200845,45757349,1,1
440457,4252252,1,1
432863,37203917,1,1
197810,40491000,1,1
436670,434908,1,1
80269,75721,1,1
79768,79765,1,1
318174,4310665,1,1
379822,4086686,1,1
377286,45757804,1,1
381591,375557,1,1
433740,4140977,1,1
139900,132707,1,1
443558,46270156,1,1
201340,4179473,1,1
436805,438546,1,1
439002,45763720,1,1
436033,434279,1,1
432768,36712753,1,1
73001,43531620,1,1
133835,4047504,1,1
439847,42873157,1,1
440228,433885,1,1
441362,434435,1,1
436070,4300954,1,1
443545,4152954,1,1
437515,4074393,1,1
80494,4057588,1,1
140673,4223217,1,1
433823,4305155,1,1
443748,197667,1,1
137054,4067073,1,1
433401,4022817,1,1
193254,4182189,1,1
201773,193239,1,1
138102,37206735,1,1
442019,138056,1,1
80573,36712784,1,1
372550,380640,1,1
444297,4335745,1,1
199067,4127406,1,1
197051,4064821,1,1
372903,4308632,1,1
443114,45766891,1,1
443883,4141386,1,1
321483,444099,1,1
135930,4184707,1,1
197331,36713581,1,1
440371,433740,1,1
135930,4214612,1,1
254282,434285,1,1
255334,4134867,1,1
252662,4054052,1,1
441542,4085058,1,1
257907,443741,1,1
195363,4004455,1,1
81902,4047937,1,1
134718,4279628,1,1
80951,4080456,1,1
312437,4060052,1,1
26286,30274,1,1
373786,4086325,1,1
77081,4000972,1,1
194526,4113802,1,1
30356,435205,1,1
133420,198104,1,1
192438,45757434,1,1
374371,381036,1,1
132703,4063438,1,1
442019,45772881,1,1
197981,4149024,1,1
435774,4307801,1,1
443210,4120940,1,1
31821,4176808,1,1
436096,4150125,1,1
200680,4130527,1,1
442264,4001114,1,1
201066,4220843,1,1
73847,4116166,1,1
435774,441827,1,1
201257,192858,1,1
314457,4119463,1,1
372448,380844,1,1
374364,4131906,1,1
77960,4154927,1,1
444445,4031763,1,1
1245923,4154455,1,1
443289,194101,1,1
375504,4203152,1,1
378424,37109294,1,1
374360,4216000,1,1
436020,134276,1,1
79884,4028938,1,1
443794,4201701,1,1
433695,436334,1,1
141663,137648,1,1
134438,141648,1,1
442799,4186285,1,1
321887,4119774,1,1
435657,4086503,1,1
192438,4177067,1,1
434073,4246658,1,1
72618,196724,1,1
134222,4181799,1,1
437498,434587,1,1
434944,440732,1,1
434219,437442,1,1
443591,443802,1,1
201337,4009175,1,1
321876,4196684,1,1
437082,4083681,1,1
135360,4121812,1,1
193431,442103,1,1
193165,4029580,1,1
435742,4314257,1,1
437214,4241693,1,1
78227,761084,1,1
134438,442747,1,1
30753,4166354,1,1
437515,442295,1,1
192964,4060295,1,1
438542,4178165,1,1
374915,4044082,1,1
434002,4031953,1,1
135417,4122776,1,1
443392,1244604,1,1
373724,4110883,1,1
443582,4066493,1,1
377821,4228112,1,1
436357,440658,1,1
81723,4295727,1,1
31602,442799,1,1
133728,4210299,1,1
140673,4132435,1,1
22350,4009044,1,1
193460,4130365,1,1
436256,4212236,1,1
376125,381865,1,1
319843,4326746,1,1
444220,4213400,1,1
373785,381033,1,1
443392,40493428,1,1
440328,192361,1,1
440700,4105343,1,1
254761,4086814,1,1
434002,4222304,1,1
200452,4101918,1,1
77074,78234,1,1
432285,432883,1,1
257094,4200853,1,1
318775,4175603,1,1
140214,37110753,1,1
138388,133810,1,1
321887,43021428,1,1
197684,4237595,1,1
133861,4004138,1,1
444202,36716000,1,1
320136,40491439,1,1
317009,4145497,1,1
196856,4144835,1,1
136779,4003150,1,1
437312,4156625,1,1
440001,4157356,1,1
440087,35626941,1,1
380859,436829,1,1
435642,441594,1,1
200219,4182562,1,1
200219,4322528,1,1
443429,4305300,1,1
433595,4040388,1,1
76570,73365,1,1
320128,4180283,1,1
440508,37117999,1,1
439392,4311499,1,1
437312,4347554,1,1
380661,432559,1,1
312337,4170620,1,1
80180,4147779,1,1
434889,42539544,1,1
140480,4030846,1,1
320136,3655118,1,1
321887,4013643,1,1
439847,4174299,1,1
201069,23808,1,1
764155,1246585,1,1
197981,40490984,1,1
77630,4344500,1,1
437999,4219823,1,1
30284,4144380,1,1
200528,192735,1,1
194382,199839,1,1
81426,135939,1,1
260759,22945,1,1
434089,4327745,1,1
200174,4245839,1,1
444195,4167100,1,1
137809,436353,1,1
436581,437446,1,1
436435,4173819,1,1
135923,4109045,1,1
440537,438873,1,1
374366,36674698,1,1
380102,380720,1,1
444132,4151986,1,1
444107,37018196,1,1
197672,42872846,1,1
381585,258441,1,1
29783,4142350,1,1
201891,4113427,1,1
193739,4279913,1,1
437515,4215117,1,1
200174,4058375,1,1
439148,437562,1,1
442077,4288011,1,1
73847,4184090,1,1
72618,4319324,1,1
255348,4343935,1,1
377884,372929,1,1
374313,4180303,1,1
135615,136774,1,1
443272,441190,1,1
200171,4199541,1,1
436677,442306,1,1
440615,441772,1,1
377280,761574,1,1
193830,42709935,1,1
435875,4060429,1,1
379806,443619,1,1
438066,23137,1,1
441049,46272753,1,1
374349,374362,1,1
194990,200762,1,1
441408,4222657,1,1
375800,40481630,1,1
77635,4267714,1,1
196359,441805,1,1
132853,134596,1,1
442774,4316222,1,1
377561,372649,1,1
140214,4185105,1,1
374049,372330,1,1
435875,438480,1,1
441422,434494,1,1
442560,4135749,1,1
438066,437221,1,1
138102,136057,1,1
441979,40490388,1,1
198803,201072,1,1
444221,4027383,1,1
77355,4115696,1,1
440087,4181303,1,1
201164,4110164,1,1
377263,4045732,1,1
257907,4252581,1,1
132781,44782924,1,1
133002,141666,1,1
1244558,761606,1,1
194694,4073090,1,1
444189,4106352,1,1
24006,443721,1,1
74723,4181313,1,1
381252,37310604,1,1
441840,137193,1,1
375519,4310679,1,1
379019,4104553,1,1
443212,440302,1,1
374028,376966,1,1
141816,4138752,1,1
252280,4317685,1,1
437457,4162322,1,1
443429,4109696,1,1
79069,81336,1,1
373769,4230391,1,1
434008,435775,1,1
26286,438290,1,1
373499,37395724,1,1
81893,40482865,1,1
440921,4095263,1,1
255919,4021907,1,1
437312,4036965,1,1
200763,199867,1,1
80180,4079750,1,1
440228,45767610,1,1
435244,4159157,1,1
135061,437097,1,1
256449,4052549,1,1
200060,444450,1,1
441772,439429,1,1
436670,4174382,1,1
137212,315467,1,1
200588,4084789,1,1
440631,439719,1,1
321887,314090,1,1
76191,4054507,1,1
376132,376699,1,1
321887,4240338,1,1
432571,40490458,1,1
79917,4345599,1,1
4166908,4108762,1,1
444118,443572,1,1
443357,4100316,1,1
441177,133367,1,1
192963,4192640,1,1
432586,40480225,1,1
380415,4336157,1,1
374377,4221837,1,1
314463,4062247,1,1
375274,443875,1,1
79917,4199043,1,1
444208,4052079,1,1
442774,36712806,1,1
432602,432310,1,1
314054,40491478,1,1
74733,4215681,1,1
377572,381304,1,1
434926,45772123,1,1
437843,432877,1,1
433146,4087893,1,1
201956,4243373,1,1
433736,37018860,1,1
440987,42538587,1,1
25189,4169627,1,1
439727,4180254,1,1
197230,4112867,1,1
197804,201519,1,1
432285,438998,1,1
255573,4196712,1,1
376125,4228178,1,1
442106,438782,1,1
193827,37396169,1,1
134442,255304,1,1
438608,4055474,1,1
437867,432625,1,1
135615,141371,1,1
318222,4063918,1,1
317576,4111393,1,1
434252,436317,1,1
138996,37399589,1,1
376938,377252,1,1
441408,45757468,1,1
81939,77637,1,1
437779,4231989,1,1
441523,443743,1,1
76611,4152461,1,1
196152,4195847,1,1
434633,43531599,1,1
432595,4047607,1,1
4280828,1243842,1,1
440029,4022810,1,1
75095,4146461,1,1
141663,134137,1,1
437013,45757231,1,1
74855,4146439,1,1
442132,4311619,1,1
441646,4061971,1,1
196151,4070750,1,1
432595,4171995,1,1
435886,4065745,1,1
435463,4225726,1,1
433134,4220147,1,1
444247,4133004,1,1
440690,4103276,1,1
434547,4189529,1,1
444429,4251448,1,1
80484,4175623,1,1
312437,4219335,1,1
195588,4227291,1,1
375528,40480944,1,1
31057,4129247,1,1
81670,80523,1,1
443396,4256776,1,1
442562,4261870,1,1
436839,4015871,1,1
192353,4055350,1,1
438546,443206,1,1
377561,375270,1,1
138996,4112745,1,1
433146,4103429,1,1
376107,374346,1,1
196151,4340520,1,1
440557,4047630,1,1
376703,36685181,1,1
133468,4105631,1,1
321887,4162038,1,1
444202,4248277,1,1
197230,198984,1,1
73866,4056354,1,1
434944,4218083,1,1
432941,432345,1,1
75344,80816,1,1
141663,443631,1,1
73553,4189855,1,1
133228,44784132,1,1
378414,45757671,1,1
320136,3655119,1,1
374650,37207889,1,1
380834,377604,1,1
438059,4345216,1,1
439148,37116572,1,1
75345,44784111,1,1
81151,73889,1,1
433125,4083965,1,1
440508,4006101,1,1
81937,4115534,1,1
443557,37108989,1,1
75580,77317,1,1
260131,255362,1,1
192673,199064,1,1
254068,4029819,1,1
438133,437538,1,1
434003,4166143,1,1
200355,195761,1,1
437312,4181933,1,1
197494,198964,1,1
73045,78011,1,1
437860,438150,1,1
79118,4009620,1,1
72715,45757591,1,1
435242,4047635,1,1
442575,4235431,1,1
197311,4196960,1,1
79938,4009299,1,1
433967,433966,1,1
314666,4121467,1,1
195314,199071,1,1
1246594,4189790,1,1
138102,4221679,1,1
4084981,4294710,1,1
381859,373412,1,1
438409,4253962,1,1
79884,4061187,1,1
30284,4089034,1,1
194133,4133644,1,1
436147,4110496,1,1
377085,45765643,1,1
197230,4156113,1,1
374882,77819,1,1
77162,4059173,1,1
77960,4179167,1,1
312336,4085405,1,1
373724,4313365,1,1
440977,4143351,1,1
444271,4001159,1,1
197717,197723,1,1
254761,4109381,1,1
77635,443582,1,1
256451,4233477,1,1
432969,441919,1,1
31317,4055360,1,1
31602,4053585,1,1
135360,37312020,1,1
436256,4217219,1,1
443883,4084167,1,1
195873,44783429,1,1
374905,4102985,1,1
440424,4207412,1,1
439658,45757215,1,1
432582,374313,1,1
199859,36675684,1,1
195588,4127562,1,1
439723,443724,1,1
193460,764155,1,1
78272,437404,1,1
444130,72487,1,1
442176,438959,1,1
436658,4203927,1,1
372887,4263753,1,1
436659,433168,1,1
259070,4126301,1,1
443962,318776,1,1
444131,440572,1,1
193460,4093228,1,1
141663,140191,1,1
198492,197337,1,1
443392,4177239,1,1
141934,134118,1,1
196160,4341637,1,1
372887,4157036,1,1
376026,4322568,1,1
439392,4216273,1,1
134057,321588,1,1
133444,4130020,1,1
443400,40486731,1,1
377085,4100704,1,1
196738,4276801,1,1
80399,4344042,1,1
438112,4294433,1,1
435517,42534852,1,1
200680,197508,1,1
195195,198088,1,1
435509,374335,1,1
80004,4071876,1,1
140190,4051166,1,1
80767,37311341,1,1
443401,4027701,1,1
201618,4283374,1,1
312723,4069190,1,1
196160,4245447,1,1
138239,4020346,1,1
72415,4345587,1,1
443951,4289616,1,1
433752,436959,1,1
140443,437014,1,1
31602,30124,1,1
80509,74737,1,1
432251,37017755,1,1
134735,4295429,1,1
200528,43020551,1,1
436954,43530681,1,1
381591,4045749,1,1
376683,4105172,1,1
201265,45768671,1,1
374364,4180157,1,1
444247,4149782,1,1
443258,4331509,1,1
439776,4288480,1,1
73373,138616,1,1
81303,72926,1,1
194101,4124500,1,1
195862,4032445,1,1
196738,4318550,1,1
381575,375913,1,1
315586,40479626,1,1
194990,4055223,1,1
199764,4112078,1,1
26638,437805,1,1
194997,37395581,1,1
252840,438367,1,1
436070,4300955,1,1
432282,4231887,1,1
439103,4324788,1,1
443729,4200875,1,1
434633,4333680,1,1
439103,4345581,1,1
373724,4130037,1,1
201265,193308,1,1
444208,312358,1,1
197320,4160274,1,1
443617,4338038,1,1
438884,4009794,1,1
255919,378439,1,1
200174,437657,1,1
193431,440668,1,1
195212,4030205,1,1
316501,4082589,1,1
197602,196468,1,1
440508,45757433,1,1
75909,4344612,1,1
438859,4196227,1,1
196325,4347432,1,1
375807,433197,1,1
140641,40491348,1,1
436096,4046660,1,1
444249,43530817,1,1
73847,4185800,1,1
435511,4166232,1,1
437312,4101065,1,1
444089,4341779,1,1
442077,440083,1,1
77670,4168213,1,1
444377,4029881,1,1
443285,192367,1,1
443441,40481310,1,1
373499,4160342,1,1
80484,4083688,1,1
72986,77081,1,1
438134,4043562,1,1
381585,377879,1,1
197507,193719,1,1
135930,4233079,1,1
312935,4313767,1,1
133861,35622431,1,1
441992,28898,1,1
198645,434544,1,1
195581,443788,1,1
75426,37309840,1,1
374142,4133989,1,1
201265,37016189,1,1
442575,4245406,1,1
377870,377294,1,1
256301,137436,1,1
443541,35624771,1,1
79167,45772704,1,1
432672,443243,1,1
194984,4207656,1,1
432582,40479707,1,1
442105,4242198,1,1
443392,4154630,1,1
197981,40488954,1,1
374888,443605,1,1
378125,377527,1,1
75053,40481450,1,1
436839,4015356,1,1
436666,4173740,1,1
436568,4266654,1,1
201436,4053835,1,1
440059,436642,1,1
435666,4177534,1,1
196064,4241919,1,1
319034,313502,1,1
435371,4162216,1,1
435726,4070976,1,1
441830,435170,1,1
440921,1245130,1,1
193820,436742,1,1
436869,40490912,1,1
442264,76122,1,1
433015,4014895,1,1
443564,4095575,1,1
316084,4141212,1,1
195314,194405,1,1
72404,72711,1,1
256531,4200520,1,1
443617,4335176,1,1
372887,442631,1,1
437473,435418,1,1
133002,141944,1,1
24969,4207471,1,1
135061,4309222,1,1
440409,4095546,1,1
444089,201891,1,1
374341,4047752,1,1
77358,40482478,1,1
321588,4239975,1,1
442253,194987,1,1
444463,4242343,1,1
443261,4266176,1,1
442131,42536893,1,1
444209,4267550,1,1
378165,4317984,1,1
442625,43530837,1,1
196436,36715916,1,1
374364,764990,1,1
444413,377101,1,1
440032,4092685,1,1
201257,4034025,1,1
193830,199097,1,1
31821,4132094,1,1
192359,4150547,1,1
200450,4057494,1,1
380510,4028337,1,1
76611,4170637,1,1
438068,435186,1,1
78162,4321746,1,1
74470,4046005,1,1
439396,4151248,1,1
444377,441268,1,1
24134,4201712,1,1
443410,261326,1,1
443554,4156959,1,1
196738,196158,1,1
193793,194964,1,1
444089,4197094,1,1
23164,30365,1,1
440087,435238,1,1
372325,45771093,1,1
258369,45768916,1,1
381575,380731,1,1
374874,373151,1,1
437623,433540,1,1
436539,4012447,1,1
443420,4195813,1,1
433832,433545,1,1
440545,4008222,1,1
442270,434085,1,1
193020,45757353,1,1
443272,433672,1,1
200528,4342883,1,1
435641,44784364,1,1
443732,45757363,1,1
440864,45766838,1,1
192438,4326255,1,1
24134,4182184,1,1
80493,74450,1,1
376683,45763583,1,1
441840,4303401,1,1
444206,40483794,1,1
441788,36715819,1,1
192259,4090110,1,1
436658,439787,1,1
436209,4134334,1,1
75053,37312439,1,1
380393,40482266,1,1
435101,433894,1,1
444115,443110,1,1
437312,4102873,1,1
378161,4166587,1,1
432545,4249827,1,1
75650,4140559,1,1
432250,43021257,1,1
73561,4117404,1,1
444100,4269143,1,1
314754,4321739,1,1
436885,4072210,1,1
436833,4009453,1,1
436936,1246663,1,1
378161,42537214,1,1
438688,4326751,1,1
437428,194229,1,1
433701,4163425,1,1
75095,74777,1,1
199078,4095801,1,1
25572,27587,1,1
377861,4191597,1,1
434908,4078441,1,1
321887,4268907,1,1
437295,434652,1,1
440548,436249,1,1
437833,4332017,1,1
435119,4055604,1,1
133278,4148914,1,1
193460,42709831,1,1
439002,4091520,1,1
444100,440696,1,1
443784,4089897,1,1
375504,4155336,1,1
316084,4148052,1,1
443272,4054924,1,1
378765,376990,1,1
444208,257012,1,1
192763,201164,1,1
380701,44782763,1,1
255573,4046986,1,1
438990,4298135,1,1
443545,438908,1,1
135526,4142915,1,1
254068,4318403,1,1
135777,4297332,1,1
435506,315505,1,1
444208,4182678,1,1
441267,434615,1,1
201728,194831,1,1
74104,201083,1,1
435119,439968,1,1
444205,4202045,1,1
315078,4088740,1,1
432661,4033294,1,1
196931,4130383,1,1
23986,4028799,1,1
443285,4113651,1,1
436101,441130,1,1
443545,4094331,1,1
443561,4178977,1,1
377870,377877,1,1
435742,438066,1,1
440508,45773180,1,1
134398,137909,1,1
196856,4152482,1,1
379020,4319602,1,1
440224,434784,1,1
77670,321318,1,1
201965,198571,1,1
316993,4108817,1,1
444204,4054421,1,1
432620,4042904,1,1
434272,437791,1,1
136949,4190771,1,1
201519,40490929,1,1
75095,4015197,1,1
444074,434228,1,1
379963,373054,1,1
444429,36715970,1,1
133547,4204843,1,1
195585,4244235,1,1
441788,4291600,1,1
197804,196044,1,1
258780,46270376,1,1
435243,37018356,1,1
4297887,1244824,1,1
377280,374035,1,1
443561,4181481,1,1
196029,439672,1,1
444411,4243289,1,1
193460,196172,1,1
199876,4311824,1,1
444190,4106351,1,1
437584,40483772,1,1
439002,4242221,1,1
378161,4192135,1,1
256622,4051336,1,1
30124,433513,1,1
200343,36684461,1,1
81939,4346965,1,1
74723,4326356,1,1
379020,376418,1,1
314665,36712986,1,1
380097,35626070,1,1
195314,197319,1,1
137351,40491835,1,1
441700,441706,1,1
136710,132333,1,1
442270,4251486,1,1
375819,381584,1,1
374950,45763822,1,1
435224,441541,1,1
374384,4049043,1,1
441647,43020670,1,1
196734,200147,1,1
372654,43530742,1,1
374364,376417,1,1
436670,438721,1,1
432585,4022200,1,1
444090,45763833,1,1
75634,4115179,1,1
195312,76153,1,1
198988,200052,1,1
379019,760865,1,1
141253,4142479,1,1
373499,1244555,1,1
73290,75343,1,1
201603,4084644,1,1
442013,4108466,1,1
133685,195177,1,1
253506,253954,1,1
80494,74723,1,1
443419,4152960,1,1
435308,259070,1,1
443919,44784439,1,1
198911,138932,1,1
194997,198807,1,1
80494,75035,1,1
140581,138296,1,1
444239,438485,1,1
201891,36713504,1,1
375815,4334119,1,1
377877,381031,1,1
79104,78509,1,1
443343,193827,1,1
443724,134573,1,1
438808,37310243,1,1
378424,377558,1,1
435463,4164216,1,1
434223,433951,1,1
438721,4054811,1,1
435244,4318411,1,1
193133,28974,1,1
439103,4344141,1,1
380661,441233,1,1
138387,4130014,1,1
196158,45766654,1,1
434620,4282630,1,1
198402,4316995,1,1
140214,200164,1,1
200836,198860,1,1
135335,4063806,1,1
440224,321975,1,1
443204,436626,1,1
198202,4311159,1,1
80494,76777,1,1
132797,45757198,1,1
200450,4005610,1,1
75128,4332937,1,1
432431,441385,1,1
380378,374915,1,1
134736,4058580,1,1
321887,4084545,1,1
378416,4208223,1,1
72993,4115379,1,1
372914,36686937,1,1
257907,4288734,1,1
199870,4140207,1,1
433968,45757218,1,1
440383,4152280,1,1
442131,4246124,1,1
440005,197444,1,1
73866,76467,1,1
75128,317712,1,1
197218,4034439,1,1
73673,80269,1,1
196738,4132092,1,1
443784,4054532,1,1
443258,37209647,1,1
194995,201916,1,1
443392,36716620,1,1
438406,4067409,1,1
260123,4329087,1,1
72986,40491872,1,1
442615,43021859,1,1
436906,36715961,1,1
135750,439738,1,1
133444,4199437,1,1
194574,192240,1,1
434247,4160373,1,1
433701,36715991,1,1
434030,441556,1,1
435742,440321,1,1
198124,192686,1,1
443732,36717156,1,1
198985,195480,1,1
318169,760873,1,1
381301,35622917,1,1
201388,4147753,1,1
30679,4242814,1,1
74763,4013468,1,1
444195,75942,1,1
200789,200792,1,1
377085,438244,1,1
317009,4191479,1,1
432250,4063116,1,1
440508,434153,1,1
74470,4048513,1,1
434094,4285746,1,1
438531,36687192,1,1
437214,434581,1,1
443725,436333,1,1
439502,43531612,1,1
440631,141498,1,1
138346,4291608,1,1
381001,40488783,1,1
443794,4199435,1,1
74606,75206,1,1
72986,4161284,1,1
314383,4331309,1,1
444206,4001453,1,1
138102,4242518,1,1
436877,40487859,1,1
133228,140435,1,1
4312504,4002130,1,1
30978,4023612,1,1
261600,3654969,1,1
316995,4048534,1,1
444429,380324,1,1
434008,4200726,1,1
434153,605030,1,1
374034,373474,1,1
432585,4125643,1,1
140190,4206425,1,1
197236,4147607,1,1
372325,37207958,1,1
381952,4070527,1,1
